2025-02-04 12:46:34.358 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-04 12:46:34.361 | INFO     | __main__:<module>:50 - Project root: C:\Projects\buzzline-04-valjohnson
2025-02-04 12:46:34.362 | INFO     | __main__:<module>:54 - Data folder: C:\Projects\buzzline-04-valjohnson\data
2025-02-04 12:46:34.363 | INFO     | __main__:<module>:58 - Data file: C:\Projects\buzzline-04-valjohnson\data\buzz_live.json
2025-02-04 12:46:34.364 | INFO     | __main__:main:125 - START producer...
2025-02-04 12:46:34.364 | INFO     | __main__:main:126 - Hit CTRL c (or CMD c) to close.
2025-02-04 12:46:34.365 | INFO     | __main__:get_message_interval:40 - Message interval: 3 seconds
2025-02-04 12:46:34.366 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was funny.', 'author': 'Bob'}
2025-02-04 12:46:37.368 | INFO     | __main__:main:134 - {'message': 'I just shared a meme! It was funny.', 'author': 'Bob'}
2025-02-04 12:46:40.370 | INFO     | __main__:main:134 - {'message': 'I just saw an app! It was weird.', 'author': 'Eve'}
2025-02-04 12:46:43.372 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was exciting.', 'author': 'Alice'}
2025-02-04 12:46:46.374 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie'}
2025-02-04 12:46:49.376 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was amazing.', 'author': 'Alice'}
2025-02-04 12:46:52.378 | INFO     | __main__:main:134 - {'message': 'I just shared a movie! It was funny.', 'author': 'Eve'}
2025-02-04 12:46:55.380 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was weird.', 'author': 'Charlie'}
2025-02-04 12:46:58.382 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was exciting.', 'author': 'Bob'}
2025-02-04 12:47:01.387 | INFO     | __main__:main:134 - {'message': 'I just found a movie! It was boring.', 'author': 'Bob'}
2025-02-04 12:47:04.388 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was boring.', 'author': 'Alice'}
2025-02-04 12:47:07.390 | INFO     | __main__:main:134 - {'message': 'I just shared a movie! It was exciting.', 'author': 'Eve'}
2025-02-04 12:47:08.775 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-04 12:47:08.776 | INFO     | __main__:<module>:38 - Project root: C:\Projects\buzzline-04-valjohnson
2025-02-04 12:47:08.777 | INFO     | __main__:<module>:39 - Data folder: C:\Projects\buzzline-04-valjohnson\data
2025-02-04 12:47:08.778 | INFO     | __main__:<module>:40 - Data file: C:\Projects\buzzline-04-valjohnson\data\buzz_live.json
2025-02-04 12:47:09.312 | INFO     | __main__:main:155 - START consumer.
2025-02-04 12:47:10.392 | INFO     | __main__:main:134 - {'message': 'I just saw a movie! It was boring.', 'author': 'Bob'}
2025-02-04 12:47:10.817 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just saw a movie! It was boring.', 'author': 'Bob'}
2025-02-04 12:47:10.819 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-04 12:47:10.819 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 1}
